id_voto;dpi_ciudadano;mesa_id;fecha_hora
8452;1565000000000;468;2023-06-25 08:33
8453;6124320000000;143;2023-06-25 10:57
8454;7839620000000;511;2023-06-25 14:45
8455;9452910000000;347;2023-06-25 06:35
8456;5859400000000;592;2023-06-25 12:15
8457;3476220000000;347;2023-06-25 16:06
8458;5733020000000;447;2023-06-25 08:17
8459;2123550000000;966;2023-06-25 06:51
8460;9290890000000;540;2023-06-25 05:55
8461;7866230000000;793;2023-06-25 14:59
8462;8463600000000;969;2023-06-25 11:27
8463;2970220000000;477;2023-06-25 07:56
8464;8311060000000;738;2023-06-25 06:55
8465;5616030000000;615;2023-06-25 05:52
8466;4861970000000;639;2023-06-25 17:06
8467;3639250000000;935;2023-06-25 13:01
8468;9509320000000;310;2023-06-25 13:14
8469;8248470000000;220;2023-06-25 17:48
8470;8144980000000;116;2023-06-25 14:12
8471;6350120000000;490;2023-06-25 11:16
8472;2435320000000;134;2023-06-25 05:19
8473;9824690000000;75;2023-06-25 18:48
8474;5182450000000;693;2023-06-25 13:42
8475;5125330000000;886;2023-06-25 09:26
8476;4465350000000;216;2023-06-25 18:13
8477;8015510000000;279;2023-06-25 08:43
8478;6087820000000;561;2023-06-25 17:28
8479;4929670000000;853;2023-06-25 05:54
8480;6897020000000;824;2023-06-25 18:46
8481;7727530000000;814;2023-06-25 14:50
8482;3534890000000;410;2023-06-25 09:27
8483;2370280000000;226;2023-06-25 13:41
8484;4119410000000;35;2023-06-25 09:32
8485;1504480000000;756;2023-06-25 06:32
8486;5315730000000;767;2023-06-25 13:14
8487;6482480000000;339;2023-06-25 13:34
8488;9269280000000;962;2023-06-25 06:16
8489;5282680000000;229;2023-06-25 10:28
8490;9770250000000;587;2023-06-25 05:03
8491;7576570000000;99;2023-06-25 13:44
8492;7614050000000;762;2023-06-25 07:54
8493;9132170000000;719;2023-06-25 10:55
8494;8864870000000;563;2023-06-25 13:09
8495;4232470000000;932;2023-06-25 05:32
8496;1329600000000;301;2023-06-25 18:36
8497;8416850000000;200;2023-06-25 06:15
8498;9227700000000;760;2023-06-25 12:39
8499;3062120000000;240;2023-06-25 08:21
8500;7916190000000;771;2023-06-25 11:32
8501;2327870000000;456;2023-06-25 19:53
8502;4470130000000;172;2023-06-25 06:42
8503;5823060000000;612;2023-06-25 13:42
8504;9147680000000;841;2023-06-25 18:28
8505;3989200000000;698;2023-06-25 06:28
8506;1596250000000;684;2023-06-25 07:10
8507;2364180000000;939;2023-06-25 09:59
8508;7111180000000;204;2023-06-25 18:46
8509;2920990000000;878;2023-06-25 08:03
8510;2190390000000;885;2023-06-25 07:43
8511;7413270000000;15;2023-06-25 14:18
8512;8289100000000;776;2023-06-25 18:38
8513;8138790000000;786;2023-06-25 12:11
8514;1390700000000;701;2023-06-25 11:05
8515;2362180000000;494;2023-06-25 10:27
8516;4045460000000;117;2023-06-25 09:59
8517;5016720000000;286;2023-06-25 15:03
8518;4680650000000;145;2023-06-25 06:18
8519;2610790000000;218;2023-06-25 18:13
8520;4934530000000;482;2023-06-25 11:44
8521;6762040000000;307;2023-06-25 09:33
8522;9029960000000;634;2023-06-25 18:37
8523;3092980000000;327;2023-06-25 11:58
8524;3287410000000;337;2023-06-25 14:38
8525;4049830000000;799;2023-06-25 07:16
8526;9588530000000;679;2023-06-25 05:19
8527;6265190000000;431;2023-06-25 17:53
8528;7126390000000;465;2023-06-25 13:36
8529;6268290000000;911;2023-06-25 12:44
8530;3183100000000;388;2023-06-25 05:27
8531;1181020000000;425;2023-06-25 10:37
8532;8486880000000;223;2023-06-25 07:18
8533;5648200000000;351;2023-06-25 09:48
8534;1182040000000;538;2023-06-25 18:53
8535;1233570000000;608;2023-06-25 09:49
8536;8635420000000;285;2023-06-25 11:57
8537;7644970000000;684;2023-06-25 17:57
8538;7127990000000;144;2023-06-25 12:35
8539;3645240000000;327;2023-06-25 08:20
8540;2304790000000;218;2023-06-25 11:38
8541;8957360000000;360;2023-06-25 17:33
8542;6280070000000;710;2023-06-25 06:16
8543;7643850000000;803;2023-06-25 18:33
8544;6449640000000;63;2023-06-25 11:30
8545;2919140000000;999;2023-06-25 05:57
8546;8364570000000;587;2023-06-25 10:32
8547;9554560000000;228;2023-06-25 10:58
8548;6777620000000;759;2023-06-25 05:47
8549;4480910000000;815;2023-06-25 05:43
8550;9060370000000;54;2023-06-25 12:33
8551;2756680000000;564;2023-06-25 17:05
8552;9024590000000;486;2023-06-25 12:10
8553;1149010000000;729;2023-06-25 11:53
8554;1070500000000;204;2023-06-25 14:52
8555;4393250000000;24;2023-06-25 08:21
8556;3688720000000;178;2023-06-25 17:01
8557;8075980000000;904;2023-06-25 08:59
8558;8232850000000;995;2023-06-25 18:05
8559;2652730000000;698;2023-06-25 12:08
8560;8750290000000;814;2023-06-25 12:13
8561;8434780000000;809;2023-06-25 09:27
8562;1428350000000;921;2023-06-25 13:12
8563;1589510000000;686;2023-06-25 17:24
8564;6052020000000;47;2023-06-25 14:18
8565;6493190000000;330;2023-06-25 07:09
8566;3704980000000;101;2023-06-25 11:18
8567;7474090000000;130;2023-06-25 09:25
8568;2241020000000;268;2023-06-25 10:50
8569;9877470000000;277;2023-06-25 06:33
8570;2655270000000;839;2023-06-25 06:07
8571;5401960000000;925;2023-06-25 19:00
8572;4328100000000;73;2023-06-25 17:58
8573;5466090000000;183;2023-06-25 18:47
8574;7448920000000;588;2023-06-25 12:54
8575;6788670000000;425;2023-06-25 16:01
8576;3050350000000;602;2023-06-25 13:07
8577;5032170000000;472;2023-06-25 12:20
8578;5496870000000;243;2023-06-25 12:12
8579;2548460000000;856;2023-06-25 15:11
8580;4318860000000;176;2023-06-25 08:52
8581;9462760000000;96;2023-06-25 18:36
8582;8501600000000;168;2023-06-25 19:27
8583;3064970000000;722;2023-06-25 15:27
8584;5701050000000;962;2023-06-25 10:26
8585;1891920000000;443;2023-06-25 13:51
8586;6437900000000;19;2023-06-25 06:24
8587;6418680000000;370;2023-06-25 15:09
8588;8424070000000;210;2023-06-25 10:12
8589;2645420000000;671;2023-06-25 18:09
8590;9485790000000;784;2023-06-25 10:19
8591;9555730000000;782;2023-06-25 09:37
8592;9063080000000;760;2023-06-25 05:02
8593;6777330000000;196;2023-06-25 08:00
8594;1620580000000;739;2023-06-25 15:21
8595;8625750000000;430;2023-06-25 07:14
8596;4551670000000;848;2023-06-25 05:52
8597;7669300000000;58;2023-06-25 16:11
8598;4178890000000;555;2023-06-25 07:30
8599;7106470000000;131;2023-06-25 15:09
8600;7274420000000;178;2023-06-25 19:32
8601;8636940000000;38;2023-06-25 12:39
8602;7707100000000;259;2023-06-25 07:37
8603;3645860000000;464;2023-06-25 19:39
8604;6437920000000;820;2023-06-25 18:20
8605;8746610000000;533;2023-06-25 19:13
8606;7208970000000;777;2023-06-25 09:30
8607;7587260000000;915;2023-06-25 16:57
8608;5408570000000;551;2023-06-25 17:26
8609;5605760000000;726;2023-06-25 06:47
8610;7668750000000;35;2023-06-25 16:00
8611;3081210000000;350;2023-06-25 18:56
8612;8306510000000;929;2023-06-25 06:04
8613;5080770000000;356;2023-06-25 06:53
8614;1644660000000;720;2023-06-25 07:31
8615;5425500000000;518;2023-06-25 08:33
8616;8354930000000;821;2023-06-25 10:18
8617;1140340000000;245;2023-06-25 10:31
8618;8343540000000;178;2023-06-25 17:52
8619;7560840000000;506;2023-06-25 05:49
8620;1193120000000;957;2023-06-25 12:39
8621;9110170000000;872;2023-06-25 07:08
8622;2665440000000;262;2023-06-25 06:42
8623;4737980000000;987;2023-06-25 06:33
8624;1834610000000;241;2023-06-25 12:02
8625;5456450000000;174;2023-06-25 13:27
8626;5443060000000;444;2023-06-25 10:26
8627;4701580000000;391;2023-06-25 18:36
8628;6137690000000;936;2023-06-25 12:43
8629;3655340000000;161;2023-06-25 16:28
8630;8711330000000;294;2023-06-25 17:58
8631;7545430000000;829;2023-06-25 16:06
8632;7702620000000;991;2023-06-25 14:52
8633;6434820000000;968;2023-06-25 16:17
8634;4491680000000;942;2023-06-25 16:57
8635;5984850000000;521;2023-06-25 13:57
8636;9423590000000;624;2023-06-25 07:30
8637;7635790000000;669;2023-06-25 10:51
8638;1542660000000;766;2023-06-25 05:57
8639;4418910000000;209;2023-06-25 05:54
8640;7817260000000;944;2023-06-25 07:10
8641;5904930000000;665;2023-06-25 14:10
8642;7668920000000;564;2023-06-25 18:46
8643;7026790000000;293;2023-06-25 09:23
8644;6684270000000;254;2023-06-25 07:17
8645;7757150000000;23;2023-06-25 11:27
8646;9416740000000;912;2023-06-25 18:24
8647;4245610000000;184;2023-06-25 09:45
8648;3636430000000;547;2023-06-25 06:30
8649;9670200000000;884;2023-06-25 06:19
8650;2448640000000;983;2023-06-25 05:27
8651;8076080000000;51;2023-06-25 19:41
8652;2497970000000;447;2023-06-25 05:43
8653;7368820000000;532;2023-06-25 13:27
8654;1428790000000;751;2023-06-25 15:08
8655;9849660000000;294;2023-06-25 05:28
8656;4754070000000;752;2023-06-25 11:02
8657;6966820000000;115;2023-06-25 05:14
8658;2344770000000;197;2023-06-25 15:08
8659;1062830000000;155;2023-06-25 06:41
8660;8519110000000;321;2023-06-25 09:25
8661;5028440000000;824;2023-06-25 09:32
8662;1633040000000;360;2023-06-25 05:36
8663;1428460000000;955;2023-06-25 08:16
8664;9690190000000;785;2023-06-25 19:56
8665;7862560000000;37;2023-06-25 06:41
8666;2462210000000;247;2023-06-25 09:44
8667;9829000000000;718;2023-06-25 19:52
8668;6946340000000;574;2023-06-25 09:03
8669;8626320000000;707;2023-06-25 16:48
8670;5012350000000;150;2023-06-25 06:09
8671;2097230000000;795;2023-06-25 18:40
8672;6523570000000;826;2023-06-25 16:39
8673;4236610000000;299;2023-06-25 10:17
8674;5032590000000;308;2023-06-25 07:34
8675;3229750000000;67;2023-06-25 15:15
8676;4324580000000;531;2023-06-25 12:45
8677;3066770000000;448;2023-06-25 05:00
8678;7221710000000;496;2023-06-25 13:39
8679;4770170000000;788;2023-06-25 15:01
8680;6520900000000;931;2023-06-25 11:07
8681;5949230000000;197;2023-06-25 15:41
8682;5974050000000;853;2023-06-25 12:17
8683;1026410000000;193;2023-06-25 12:59
8684;8308750000000;494;2023-06-25 14:39
8685;5598050000000;800;2023-06-25 13:57
8686;9729150000000;771;2023-06-25 17:56
8687;9788990000000;965;2023-06-25 11:01
8688;3088580000000;408;2023-06-25 19:48
8689;5846510000000;165;2023-06-25 06:47
8690;7843990000000;584;2023-06-25 14:03
8691;7922300000000;416;2023-06-25 12:12
8692;6874070000000;303;2023-06-25 17:43
8693;6953820000000;540;2023-06-25 12:59
8694;2103010000000;548;2023-06-25 15:42
8695;5607900000000;801;2023-06-25 16:15
8696;7276940000000;575;2023-06-25 15:50
8697;1978190000000;882;2023-06-25 07:18
8698;3605930000000;399;2023-06-25 06:33
8699;4810620000000;33;2023-06-25 18:15
8700;3395360000000;676;2023-06-25 19:32
8701;7338570000000;16;2023-06-25 08:41
8702;8640340000000;862;2023-06-25 14:19
8703;3065910000000;663;2023-06-25 17:17
8704;1110460000000;309;2023-06-25 12:03
8705;8259320000000;662;2023-06-25 13:41
8706;1549210000000;96;2023-06-25 09:33
8707;8242400000000;750;2023-06-25 08:06
8708;7784760000000;646;2023-06-25 15:29
8709;2646690000000;22;2023-06-25 13:22
8710;8031030000000;206;2023-06-25 07:25
8711;5336560000000;250;2023-06-25 08:21
8712;2833680000000;61;2023-06-25 09:42
8713;1049150000000;666;2023-06-25 11:45
8714;6584000000000;355;2023-06-25 06:31
8715;8633070000000;742;2023-06-25 14:28
8716;7867540000000;434;2023-06-25 18:37
8717;6447710000000;485;2023-06-25 14:04
8718;1572580000000;321;2023-06-25 05:36
8719;4706940000000;109;2023-06-25 06:10
8720;2007920000000;446;2023-06-25 15:11
8721;2777220000000;896;2023-06-25 16:38
8722;2735860000000;363;2023-06-25 09:02
8723;7334250000000;86;2023-06-25 13:23
8724;9098030000000;890;2023-06-25 13:52
8725;2115150000000;806;2023-06-25 11:46
8726;1089350000000;437;2023-06-25 06:27
8727;2731780000000;555;2023-06-25 16:16
8728;3783160000000;618;2023-06-25 11:34
8729;6126020000000;712;2023-06-25 06:10
8730;3604480000000;43;2023-06-25 16:34
8731;7135100000000;860;2023-06-25 10:43
8732;1324990000000;155;2023-06-25 13:11
8733;4000290000000;204;2023-06-25 08:29
8734;4161560000000;849;2023-06-25 05:12
8735;3525780000000;101;2023-06-25 11:10
8736;8938540000000;816;2023-06-25 08:48
8737;9653010000000;989;2023-06-25 17:35
8738;5639430000000;647;2023-06-25 06:27
8739;7683090000000;593;2023-06-25 19:24
8740;3637630000000;540;2023-06-25 09:27
8741;9306500000000;433;2023-06-25 10:28
8742;3149590000000;378;2023-06-25 09:40
8743;4676500000000;332;2023-06-25 06:27
8744;9224780000000;599;2023-06-25 19:23
8745;4440580000000;582;2023-06-25 08:12
8746;6072960000000;830;2023-06-25 18:45
8747;3101270000000;527;2023-06-25 18:36
8748;4639610000000;67;2023-06-25 16:40
8749;9465400000000;707;2023-06-25 15:34
8750;4887650000000;551;2023-06-25 10:40
8751;4871910000000;52;2023-06-25 07:54
8752;3340180000000;309;2023-06-25 17:46
8753;8847890000000;896;2023-06-25 13:43
8754;8906610000000;509;2023-06-25 09:37
8755;2588960000000;401;2023-06-25 16:10
8756;9666250000000;598;2023-06-25 05:23
8757;7047820000000;411;2023-06-25 08:01
8758;3851470000000;931;2023-06-25 12:36
8759;6789910000000;469;2023-06-25 05:35
8760;2818250000000;936;2023-06-25 14:45
8761;9407720000000;177;2023-06-25 05:49
8762;1199970000000;540;2023-06-25 13:11
8763;2134750000000;689;2023-06-25 09:16
8764;3743640000000;208;2023-06-25 19:41
8765;9138450000000;577;2023-06-25 07:20
8766;7166140000000;445;2023-06-25 14:09
8767;8648700000000;443;2023-06-25 11:42
8768;9914710000000;278;2023-06-25 17:42
8769;9204550000000;43;2023-06-25 18:53
8770;7740070000000;769;2023-06-25 06:46
8771;2338830000000;54;2023-06-25 18:15
8772;5078350000000;364;2023-06-25 18:56
8773;2271220000000;211;2023-06-25 05:40
8774;5334050000000;443;2023-06-25 11:39
8775;5965450000000;645;2023-06-25 07:05
8776;6007220000000;990;2023-06-25 19:55
8777;4333770000000;60;2023-06-25 06:33
8778;3820340000000;182;2023-06-25 15:59
8779;2992340000000;493;2023-06-25 08:00
8780;5428420000000;891;2023-06-25 17:19
8781;1970190000000;524;2023-06-25 16:57
8782;6812470000000;980;2023-06-25 07:35
8783;5396300000000;250;2023-06-25 07:44
8784;4495110000000;285;2023-06-25 17:14
8785;4133770000000;324;2023-06-25 05:57
8786;1231350000000;430;2023-06-25 09:41
8787;4081730000000;886;2023-06-25 15:59
8788;6416410000000;300;2023-06-25 10:56
8789;8626520000000;861;2023-06-25 10:55
8790;2790500000000;66;2023-06-25 08:37
8791;2991470000000;842;2023-06-25 10:21
8792;9640720000000;975;2023-06-25 18:55
8793;5038810000000;612;2023-06-25 11:12
8794;1053340000000;476;2023-06-25 10:26
8795;6314540000000;401;2023-06-25 19:01
8796;4842540000000;330;2023-06-25 09:50
8797;6327410000000;955;2023-06-25 15:24
8798;1394750000000;341;2023-06-25 06:33
8799;6328220000000;280;2023-06-25 15:22
8800;4492060000000;311;2023-06-25 19:18
8801;4961530000000;568;2023-06-25 11:49
8802;1880930000000;265;2023-06-25 19:22
8803;9713310000000;230;2023-06-25 10:52
8804;3972540000000;498;2023-06-25 19:29
8805;2231110000000;769;2023-06-25 06:51
8806;2649190000000;558;2023-06-25 12:35
8807;3386530000000;594;2023-06-25 12:26
8808;8150580000000;718;2023-06-25 19:06
8809;9751050000000;208;2023-06-25 06:04
8810;7511320000000;163;2023-06-25 19:13
8811;1035790000000;304;2023-06-25 10:47
8812;6914670000000;28;2023-06-25 06:21
8813;9741820000000;324;2023-06-25 18:17
8814;4501740000000;886;2023-06-25 12:13
8815;4652780000000;642;2023-06-25 19:11
8816;8512020000000;266;2023-06-25 09:03
8817;1459830000000;958;2023-06-25 17:13
8818;9806960000000;410;2023-06-25 14:56
8819;4878890000000;522;2023-06-25 10:50
8820;8254470000000;579;2023-06-25 19:17
8821;5415520000000;993;2023-06-25 18:52
8822;3106270000000;621;2023-06-25 13:47
8823;1483090000000;203;2023-06-25 07:46
8824;1610760000000;100;2023-06-25 06:32
8825;9875830000000;303;2023-06-25 11:47
8826;5358360000000;241;2023-06-25 09:28
8827;4452330000000;301;2023-06-25 10:24
8828;5700910000000;635;2023-06-25 15:31
8829;4642420000000;347;2023-06-25 11:54
8830;7059470000000;67;2023-06-25 13:35
8831;4700720000000;509;2023-06-25 17:17
8832;6336300000000;537;2023-06-25 08:20
8833;5773380000000;401;2023-06-25 09:08
8834;5925620000000;940;2023-06-25 13:46
8835;8536880000000;182;2023-06-25 06:00
8836;1237550000000;224;2023-06-25 09:45
8837;1108070000000;737;2023-06-25 08:56
8838;9793520000000;962;2023-06-25 09:22
8839;2084770000000;593;2023-06-25 18:11
8840;5949820000000;314;2023-06-25 19:44
8841;1358450000000;611;2023-06-25 14:17
8842;2334330000000;572;2023-06-25 07:55
8843;9215830000000;403;2023-06-25 09:51
8844;9906830000000;457;2023-06-25 17:09
8845;5908810000000;953;2023-06-25 18:35
8846;6275940000000;955;2023-06-25 15:36
8847;2723670000000;706;2023-06-25 17:56
8848;8526030000000;404;2023-06-25 06:27
8849;2138110000000;49;2023-06-25 16:24
8850;9474300000000;884;2023-06-25 07:39
8851;2434540000000;319;2023-06-25 07:07
8852;6464810000000;735;2023-06-25 10:51
8853;8403790000000;608;2023-06-25 05:30
8854;9988000000000;715;2023-06-25 15:41
8855;9353420000000;752;2023-06-25 12:54
8856;8044480000000;941;2023-06-25 17:17
8857;4799770000000;637;2023-06-25 07:15
8858;3382860000000;97;2023-06-25 15:59
8859;6474680000000;618;2023-06-25 09:07
8860;5011430000000;608;2023-06-25 07:33
8861;1489250000000;382;2023-06-25 13:55
8862;8080680000000;568;2023-06-25 16:48
8863;9107270000000;424;2023-06-25 15:27
8864;6985300000000;368;2023-06-25 13:27
8865;7932420000000;372;2023-06-25 16:20
8866;3196250000000;661;2023-06-25 19:04
8867;6358310000000;512;2023-06-25 12:39
8868;9392950000000;427;2023-06-25 11:41
8869;2843100000000;754;2023-06-25 17:48
8870;2272190000000;566;2023-06-25 09:58
8871;2972960000000;938;2023-06-25 18:16
8872;7545870000000;346;2023-06-25 06:52
8873;5832110000000;198;2023-06-25 08:32
8874;9541050000000;735;2023-06-25 11:11
8875;6696620000000;758;2023-06-25 17:44
8876;4206170000000;240;2023-06-25 15:11
8877;9482840000000;519;2023-06-25 14:45
8878;4195260000000;358;2023-06-25 14:37
8879;7989380000000;396;2023-06-25 06:06
8880;1630340000000;348;2023-06-25 07:55
8881;6625940000000;810;2023-06-25 10:51
8882;9394840000000;493;2023-06-25 06:59
8883;9450050000000;186;2023-06-25 08:52
8884;8573790000000;399;2023-06-25 13:08
8885;3409070000000;633;2023-06-25 08:21
8886;2414530000000;971;2023-06-25 14:06
8887;4830610000000;207;2023-06-25 07:07
8888;7394330000000;758;2023-06-25 08:22
8889;9827970000000;859;2023-06-25 07:23
8890;3372040000000;974;2023-06-25 10:42
8891;4910300000000;300;2023-06-25 13:26
8892;9686550000000;31;2023-06-25 15:18
8893;4482400000000;710;2023-06-25 09:29
8894;3350660000000;632;2023-06-25 06:08
8895;3013320000000;428;2023-06-25 14:01
8896;8803310000000;360;2023-06-25 14:54
8897;3115990000000;270;2023-06-25 07:45
8898;3807000000000;263;2023-06-25 12:43
8899;9789310000000;297;2023-06-25 06:05
8900;2534370000000;782;2023-06-25 19:52
8901;1926310000000;878;2023-06-25 14:47
8902;4352700000000;273;2023-06-25 08:08
8903;5564220000000;586;2023-06-25 10:52
8904;7659860000000;59;2023-06-25 05:10
8905;7651490000000;825;2023-06-25 11:53
8906;5704020000000;70;2023-06-25 16:06
8907;1599690000000;107;2023-06-25 08:48
8908;9315100000000;414;2023-06-25 15:48
8909;7349510000000;89;2023-06-25 12:01
8910;9972880000000;460;2023-06-25 19:46
8911;7890210000000;801;2023-06-25 09:35
8912;8591880000000;852;2023-06-25 17:52
8913;6529690000000;970;2023-06-25 13:10
8914;6563660000000;53;2023-06-25 09:23
8915;5644120000000;825;2023-06-25 15:36
8916;5537320000000;931;2023-06-25 19:08
8917;3343320000000;356;2023-06-25 13:40
8918;8358720000000;666;2023-06-25 08:40
8919;4703600000000;111;2023-06-25 07:19
8920;4141750000000;787;2023-06-25 14:16
8921;3853360000000;703;2023-06-25 13:58
8922;8404310000000;944;2023-06-25 19:34
8923;1197840000000;739;2023-06-25 19:22
8924;4080580000000;190;2023-06-25 05:49
8925;5626560000000;650;2023-06-25 15:06
8926;7530550000000;611;2023-06-25 12:26
8927;5026030000000;814;2023-06-25 10:07
8928;5072710000000;31;2023-06-25 05:34
8929;9376130000000;985;2023-06-25 06:25
8930;2094260000000;958;2023-06-25 09:03
8931;3352520000000;159;2023-06-25 19:00
8932;8228690000000;935;2023-06-25 12:48
8933;5656830000000;610;2023-06-25 10:04
8934;4364760000000;804;2023-06-25 12:38
8935;3233820000000;320;2023-06-25 10:10
8936;7978150000000;180;2023-06-25 16:52
8937;6749100000000;277;2023-06-25 10:51
8938;2585410000000;660;2023-06-25 19:22
8939;9710360000000;332;2023-06-25 05:51
8940;7205080000000;139;2023-06-25 06:09
8941;5747570000000;445;2023-06-25 05:03
8942;9343570000000;143;2023-06-25 18:16
8943;1928250000000;175;2023-06-25 08:08
8944;8444460000000;517;2023-06-25 08:22
8945;7178570000000;279;2023-06-25 10:47
8946;9324190000000;795;2023-06-25 16:59
8947;6805800000000;796;2023-06-25 06:59
8948;4592100000000;223;2023-06-25 17:34
8949;2080870000000;329;2023-06-25 14:52
8950;9984860000000;907;2023-06-25 15:12
8951;7023340000000;740;2023-06-25 06:04
8952;8485080000000;828;2023-06-25 18:14
8953;1337090000000;709;2023-06-25 14:12
8954;9863700000000;851;2023-06-25 18:44
8955;4069550000000;468;2023-06-25 18:04
8956;6439340000000;20;2023-06-25 06:32
8957;7946840000000;373;2023-06-25 16:51
8958;7235440000000;176;2023-06-25 14:28
8959;8898750000000;889;2023-06-25 19:51
8960;1948400000000;701;2023-06-25 10:55
8961;2196840000000;412;2023-06-25 05:25
8962;7401370000000;774;2023-06-25 15:45
8963;5996220000000;260;2023-06-25 08:47
8964;7676700000000;98;2023-06-25 16:41
8965;5185520000000;48;2023-06-25 09:40
8966;4081150000000;352;2023-06-25 16:06
8967;6357640000000;84;2023-06-25 16:29
8968;7167720000000;26;2023-06-25 09:40
8969;6161170000000;119;2023-06-25 13:53
8970;2566740000000;690;2023-06-25 13:39
8971;8228160000000;878;2023-06-25 16:03
8972;7186330000000;274;2023-06-25 07:10
8973;4276840000000;910;2023-06-25 12:27
8974;9014560000000;649;2023-06-25 09:24
8975;5863930000000;9;2023-06-25 13:48
8976;9169390000000;52;2023-06-25 11:33
8977;9887370000000;436;2023-06-25 15:31
8978;2236570000000;854;2023-06-25 05:13
8979;9958730000000;779;2023-06-25 13:17
8980;1652490000000;373;2023-06-25 11:31
8981;9793860000000;552;2023-06-25 12:43
8982;6619080000000;609;2023-06-25 10:23
8983;3932370000000;260;2023-06-25 14:08
8984;8417490000000;980;2023-06-25 17:12
8985;9350890000000;496;2023-06-25 18:00
8986;3061390000000;421;2023-06-25 17:39
8987;6881190000000;764;2023-06-25 07:06
8988;3433720000000;320;2023-06-25 10:27
8989;7588460000000;56;2023-06-25 06:57
8990;4514030000000;63;2023-06-25 16:36
8991;8460400000000;231;2023-06-25 15:37
8992;8857920000000;564;2023-06-25 12:04
8993;8399760000000;612;2023-06-25 15:17
8994;6481600000000;635;2023-06-25 13:47
8995;7483420000000;620;2023-06-25 18:01
8996;7467940000000;609;2023-06-25 06:26
8997;7793480000000;700;2023-06-25 07:44
8998;9834050000000;67;2023-06-25 09:51
8999;9833540000000;613;2023-06-25 11:46
9000;1400970000000;881;2023-06-25 16:56
9001;2867670000000;526;2023-06-25 15:45
9002;7599900000000;858;2023-06-25 18:02
9003;8847630000000;992;2023-06-25 19:09
9004;2243790000000;698;2023-06-25 09:20
9005;3378230000000;267;2023-06-25 19:34
9006;4947700000000;290;2023-06-25 14:53
9007;7702390000000;741;2023-06-25 05:26
9008;8926360000000;65;2023-06-25 12:48
9009;6316270000000;169;2023-06-25 09:31
9010;1156160000000;398;2023-06-25 15:17
9011;1466630000000;539;2023-06-25 07:32
9012;1365280000000;667;2023-06-25 14:53
9013;7558550000000;190;2023-06-25 14:27
9014;5715830000000;979;2023-06-25 16:44
9015;8032010000000;455;2023-06-25 10:55
9016;8113500000000;928;2023-06-25 18:02
9017;2572520000000;740;2023-06-25 11:48
9018;3427470000000;466;2023-06-25 10:44
9019;3144120000000;918;2023-06-25 15:39
9020;6738310000000;264;2023-06-25 06:49
9021;1914350000000;800;2023-06-25 08:01
9022;1170190000000;806;2023-06-25 07:35
9023;6745500000000;590;2023-06-25 08:23
9024;3081060000000;205;2023-06-25 19:57
9025;5684650000000;740;2023-06-25 07:23
9026;7021280000000;750;2023-06-25 12:49
9027;8914820000000;933;2023-06-25 10:02
9028;6131370000000;828;2023-06-25 07:46
9029;9133420000000;780;2023-06-25 15:39
9030;5692050000000;206;2023-06-25 18:50
9031;8077210000000;471;2023-06-25 15:34
9032;1261870000000;364;2023-06-25 07:31
9033;9069200000000;871;2023-06-25 08:00
9034;7737780000000;831;2023-06-25 18:58
9035;6657440000000;199;2023-06-25 10:09
9036;2768050000000;505;2023-06-25 15:01
9037;3494100000000;717;2023-06-25 07:43
9038;1456440000000;978;2023-06-25 14:30
9039;3729380000000;463;2023-06-25 14:17
9040;9814000000000;5;2023-06-25 14:25
9041;8252470000000;310;2023-06-25 16:16
9042;6130620000000;512;2023-06-25 05:18
9043;4503150000000;76;2023-06-25 15:43
9044;7503390000000;11;2023-06-25 18:33
9045;8110090000000;499;2023-06-25 15:37
9046;5408990000000;730;2023-06-25 09:27
9047;6861820000000;172;2023-06-25 07:15
9048;6636150000000;154;2023-06-25 06:19
9049;6514430000000;290;2023-06-25 13:37
9050;4468620000000;729;2023-06-25 05:15
9051;2742610000000;711;2023-06-25 15:46
9052;3263600000000;33;2023-06-25 17:59
9053;2114200000000;326;2023-06-25 12:11
9054;9613150000000;893;2023-06-25 10:34
9055;1706690000000;129;2023-06-25 10:41
9056;8495390000000;262;2023-06-25 09:51
9057;5079310000000;561;2023-06-25 18:00
9058;8497870000000;201;2023-06-25 11:51
9059;6498870000000;319;2023-06-25 07:19
9060;1823440000000;758;2023-06-25 19:49
9061;5064410000000;738;2023-06-25 13:25
9062;8057320000000;833;2023-06-25 09:24
9063;2361010000000;980;2023-06-25 09:21
9064;3300980000000;840;2023-06-25 17:28
9065;3678230000000;565;2023-06-25 11:14
9066;8963750000000;730;2023-06-25 09:06
9067;4992290000000;343;2023-06-25 06:37
9068;1935390000000;912;2023-06-25 10:58
9069;1808490000000;877;2023-06-25 08:53
9070;2975730000000;160;2023-06-25 13:02
9071;5106340000000;303;2023-06-25 06:53
9072;8228070000000;386;2023-06-25 16:52
9073;5870650000000;976;2023-06-25 13:46
9074;6810400000000;851;2023-06-25 09:00
9075;6114600000000;94;2023-06-25 15:17
9076;2316620000000;429;2023-06-25 10:38
9077;4510740000000;467;2023-06-25 14:40
9078;5583910000000;749;2023-06-25 11:59
9079;6172740000000;377;2023-06-25 06:28
9080;7124730000000;237;2023-06-25 16:50
9081;3145900000000;927;2023-06-25 19:04
9082;7444550000000;155;2023-06-25 17:02
9083;7307420000000;88;2023-06-25 18:33
9084;1126480000000;103;2023-06-25 10:01
9085;6714480000000;367;2023-06-25 08:45
9086;5685650000000;2;2023-06-25 09:10
